from, to, demand
152, 141, 290
152, 142, 290
152, 143, 295
152, 144, 300
152, 145, 145
152, 146, 160
152, 147, 170
152, 148, 180
152, 149, 280
152, 150, 350
152, 151, 375
152, 153, 320
152, 154, 200
152, 155, 270
152, 156, 385
152, 157, 385
152, 158, 370
152, 159, 370
152, 160, 360
152, 161, 350
152, 162, 345
152, 163, 340
152, 164, 335
152, 165, 325
152, 166, 250
152, 167, 255
152, 168, 290
152, 169, 335
152, 170, 270
152, 171, 350
152, 172, 285
152, 173, 385
152, 174, 370
152, 175, 365
152, 176, 360
152, 177, 350
152, 178, 225
152, 179, 240
152, 180, 230
152, 181, 235
152, 182, 220
152, 183, 210
152, 184, 195
152, 185, 375
152, 186, 350
152, 187, 290
152, 188, 285
152, 189, 285
152, 190, 215
152, 191, 215
153, 1, 395
153, 2, 420
153, 3, 420
153, 4, 500
153, 5, 585
153, 6, 595
153, 7, 570
153, 8, 540
153, 9, 600
153, 10, 555
153, 11, 560
153, 12, 470
153, 13, 525
153, 14, 515
153, 15, 345
153, 16, 350
153, 17, 315
153, 18, 260
153, 19, 385
153, 20, 385
153, 21, 415
153, 22, 380
153, 23, 465
153, 24, 615
153, 25, 595
153, 26, 475
153, 27, 445
153, 28, 495
153, 29, 515
153, 30, 535
153, 31, 615
153, 32, 575
153, 33, 575
153, 34, 435
153, 35, 405
153, 36, 380
153, 37, 370
153, 38, 365
153, 39, 345
153, 40, 380
153, 41, 380
153, 42, 475
153, 43, 195
153, 44, 205
153, 45, 220
153, 46, 280
153, 47, 300
153, 48, 355
153, 49, 400
153, 50, 360
153, 51, 400
153, 52, 390
153, 53, 380
153, 54, 330
153, 55, 325
153, 56, 415
153, 57, 345
153, 58, 430
153, 59, 395
153, 60, 385
153, 61, 370
153, 62, 350
153, 63, 335
153, 64, 315
153, 65, 300
153, 66, 325
153, 67, 410
153, 68, 350
153, 69, 370
153, 70, 510
153, 71, 390
153, 72, 400
153, 73, 360
153, 74, 385
153, 75, 365
153, 76, 340
153, 77, 330
153, 78, 315
153, 79, 335
153, 80, 390
153, 81, 340
153, 82, 345
153, 83, 340
153, 84, 320
153, 85, 310
153, 86, 315
153, 87, 360
153, 88, 345
153, 89, 325
153, 90, 305
153, 91, 315
153, 92, 315
153, 93, 380
153, 94, 305
153, 95, 365
153, 96, 520
153, 97, 225
153, 98, 235
153, 99, 245
153, 100, 260
153, 101, 315
153, 102, 340
153, 103, 345
153, 104, 405
153, 105, 375
153, 106, 195
153, 107, 185
153, 108, 195
153, 109, 190
153, 110, 300
153, 111, 345
153, 112, 325
153, 113, 315
153, 114, 325
153, 115, 325
153, 116, 545
153, 117, 450
153, 118, 375
153, 119, 195
153, 120, 335
153, 121, 435
153, 122, 355
153, 123, 350
153, 124, 380
153, 125, 285
153, 126, 370
153, 127, 305
153, 128, 300
153, 129, 285
153, 130, 580
153, 131, 425
153, 132, 360
153, 133, 230
153, 134, 245
153, 135, 460
153, 136, 400
153, 137, 540
153, 138, 345
153, 139, 320
153, 140, 300
153, 141, 290
153, 142, 285
153, 143, 300
153, 144, 315
153, 145, 370
153, 146, 335
153, 147, 310
153, 148, 290
153, 149, 280
153, 150, 385
153, 151, 595
153, 152, 320
153, 154, 310
153, 155, 345
153, 156, 625
153, 157, 590
153, 158, 525
153, 159, 505
153, 160, 480
153, 161, 455
153, 162, 430
153, 163, 410
153, 164, 400
153, 165, 380
153, 166, 230
153, 167, 240
153, 168, 280
153, 169, 595
153, 170, 225
153, 171, 465
153, 172, 230
153, 173, 590
153, 174, 525
153, 175, 505
153, 176, 480
153, 177, 455
153, 178, 205
153, 179, 190
153, 180, 180
153, 181, 260
153, 182, 230
153, 183, 220
153, 184, 200
153, 185, 590
153, 186, 460
153, 187, 235
153, 188, 355
153, 189, 335
153, 190, 365
153, 191, 360
154, 1, 290
154, 2, 300
154, 3, 295
154, 4, 280
154, 5, 345
154, 6, 285
154, 7, 300
154, 8, 340
154, 9, 345
154, 10, 365
154, 11, 385
154, 12, 345
154, 13, 390
154, 14, 400
154, 15, 335
154, 16, 300
154, 17, 295
154, 18, 295
154, 19, 360
154, 20, 360
154, 21, 330
154, 22, 305
154, 23, 305
154, 24, 350
154, 25, 285
154, 26, 340
154, 27, 390
154, 28, 435
154, 29, 310
154, 30, 275
154, 31, 285
154, 32, 410
154, 33, 360
154, 34, 320
154, 35, 345
154, 36, 350
154, 37, 345
154, 38, 325
154, 39, 295
154, 40, 265
154, 41, 335
154, 42, 260
154, 43, 255
154, 44, 265
154, 45, 275
154, 46, 290
154, 47, 295
154, 48, 280
154, 49, 275
154, 50, 350
154, 51, 280
154, 52, 305
154, 53, 335
154, 54, 265
154, 55, 260
154, 56, 270
154, 57, 255
154, 58, 315
154, 59, 355
154, 60, 355
154, 61, 350
154, 62, 345
154, 63, 340
154, 64, 330
154, 65, 320
154, 66, 260
154, 67, 260
154, 68, 295
154, 69, 285
154, 70, 290
154, 71, 295
154, 72, 265
154, 73, 255
154, 74, 260
154, 75, 260
154, 76, 255
154, 77, 160
154, 78, 175
154, 79, 165
154, 80, 190
154, 81, 300
154, 82, 295
154, 83, 195
154, 84, 225
154, 85, 215
154, 86, 265
154, 87, 235
154, 88, 235
154, 89, 170
154, 90, 90
154, 91, 280
154, 92, 310
154, 93, 330
154, 94, 295
154, 95, 305
154, 96, 350
154, 97, 265
154, 98, 255
154, 99, 255
154, 100, 255
154, 101, 200
154, 102, 250
154, 103, 250
154, 104, 345
154, 105, 345
154, 106, 250
154, 107, 245
154, 108, 245
154, 109, 235
154, 110, 215
154, 111, 290
154, 112, 295
154, 113, 290
154, 114, 245
154, 115, 150
154, 116, 395
154, 117, 375
154, 118, 350
154, 119, 285
154, 120, 300
154, 121, 280
154, 122, 260
154, 123, 255
154, 124, 280
154, 125, 215
154, 126, 275
154, 127, 160
154, 128, 165
154, 129, 165
154, 130, 375
154, 131, 350
154, 132, 320
154, 133, 290
154, 134, 280
154, 135, 365
154, 136, 305
154, 137, 365
154, 138, 320
154, 139, 325
154, 140, 320
154, 141, 310
154, 142, 310
154, 143, 320
154, 144, 320
154, 145, 220
154, 146, 215
154, 147, 210
154, 148, 210
154, 149, 225
154, 150, 330
154, 151, 320
154, 152, 200
154, 153, 310
154, 155, 360
154, 156, 345
154, 157, 340
154, 158, 310
154, 159, 295
154, 160, 300
154, 161, 295
154, 162, 295
154, 163, 290
154, 164, 285
154, 165, 260
154, 166, 210
154, 167, 200
154, 168, 285
154, 169, 410
154, 170, 265
154, 171, 305
154, 172, 275
154, 173, 340
154, 174, 310
154, 175, 300
154, 176, 300
154, 177, 295
154, 178, 175
154, 179, 235
154, 180, 230
154, 181, 280
154, 182, 255
154, 183, 250
154, 184, 235
154, 185, 380
154, 186, 310
154, 187, 275
154, 188, 335
154, 189, 330
154, 190, 290
154, 191, 290
155, 1, 455
155, 2, 505
155, 3, 505
155, 4, 450
155, 5, 475
155, 6, 465
155, 7, 530
155, 8, 420
155, 9, 485
155, 10, 510
155, 11, 410
155, 12, 375
155, 13, 405
155, 14, 410
155, 15, 320
155, 16, 315
155, 17, 310
155, 18, 320
155, 19, 410
155, 20, 415
155, 21, 390
155, 22, 345
155, 23, 300
155, 24, 380
155, 25, 460
155, 26, 440
155, 27, 475
155, 28, 485
155, 29, 490
155, 30, 365
155, 31, 510
155, 32, 355
155, 33, 350
155, 34, 375
155, 35, 405
155, 36, 395
155, 37, 390
155, 38, 350
155, 39, 265
155, 40, 335
155, 41, 400
155, 42, 435
155, 43, 245
155, 44, 255
155, 45, 265
155, 46, 300
155, 47, 305
155, 48, 665
155, 49, 615
155, 50, 460
155, 51, 465
155, 52, 465
155, 53, 490
155, 54, 255
155, 55, 305
155, 56, 295
155, 57, 320
155, 58, 375
155, 59, 405
155, 60, 395
155, 61, 380
155, 62, 365
155, 63, 360
155, 64, 340
155, 65, 330
155, 66, 260
155, 67, 275
155, 68, 350
155, 69, 335
155, 70, 315
155, 71, 350
155, 72, 285
155, 73, 290
155, 74, 330
155, 75, 320
155, 76, 305
155, 77, 285
155, 78, 300
155, 79, 325
155, 80, 360
155, 81, 280
155, 82, 460
155, 83, 330
155, 84, 270
155, 85, 240
155, 86, 275
155, 87, 350
155, 88, 340
155, 89, 300
155, 90, 360
155, 91, 250
155, 92, 340
155, 93, 365
155, 94, 305
155, 95, 325
155, 96, 390
155, 97, 300
155, 98, 245
155, 99, 245
155, 100, 250
155, 101, 305
155, 102, 345
155, 103, 350
155, 104, 390
155, 105, 400
155, 106, 245
155, 107, 235
155, 108, 235
155, 109, 225
155, 110, 230
155, 111, 455
155, 112, 275
155, 113, 270
155, 114, 275
155, 115, 335
155, 116, 410
155, 117, 480
155, 118, 385
155, 119, 285
155, 120, 350
155, 121, 315
155, 122, 370
155, 123, 355
155, 124, 405
155, 125, 310
155, 126, 390
155, 127, 255
155, 128, 280
155, 129, 260
155, 130, 515
155, 131, 450
155, 132, 395
155, 133, 335
155, 134, 315
155, 135, 480
155, 136, 360
155, 137, 495
155, 138, 385
155, 139, 310
155, 140, 305
155, 141, 295
155, 142, 295
155, 143, 305
155, 144, 310
155, 145, 330
155, 146, 300
155, 147, 275
155, 148, 260
155, 149, 275
155, 150, 420
155, 151, 550
155, 152, 270
155, 153, 345
155, 154, 360
155, 156, 550
155, 157, 520
155, 158, 415
155, 159, 400
155, 160, 415
155, 161, 395
155, 162, 475
155, 163, 445
155, 164, 430
155, 165, 330
155, 166, 330
155, 167, 275
155, 168, 300
155, 169, 410
155, 170, 270
155, 171, 420
155, 172, 305
155, 173, 520
155, 174, 415
155, 175, 405
155, 176, 420
155, 177, 395
155, 178, 185
155, 179, 230
155, 180, 225
155, 181, 285
155, 182, 255
155, 183, 245
155, 184, 230
155, 185, 515
155, 186, 415
155, 187, 305
155, 188, 370
155, 189, 360
155, 190, 335
155, 191, 335
156, 1, 260
156, 2, 265
156, 3, 255
156, 4, 250
156, 5, 415
156, 6, 490
156, 7, 470
156, 8, 455
156, 9, 795
156, 10, 670
156, 11, 640
156, 12, 365
156, 13, 510
156, 14, 510
156, 15, 410
156, 16, 465
156, 17, 450
156, 18, 350
156, 19, 415
156, 20, 420
156, 21, 535
156, 22, 480
156, 23, 530
156, 24, 595
156, 25, 490
156, 26, 385
156, 27, 390
156, 28, 380
156, 29, 395
156, 30, 380
156, 31, 570
156, 32, 585
156, 33, 520
156, 34, 520
156, 35, 505
156, 36, 480
156, 37, 470
156, 38, 415
156, 39, 375
156, 40, 460
156, 41, 540
156, 42, 395
156, 43, 295
156, 44, 315
156, 45, 335
156, 46, 360
156, 47, 380
156, 48, 445
156, 49, 420
156, 50, 515
156, 51, 430
156, 52, 440
156, 53, 410
156, 54, 510
156, 55, 440
156, 56, 525
156, 57, 430
156, 58, 520
156, 59, 480
156, 60, 465
156, 61, 450
156, 62, 430
156, 63, 420
156, 64, 395
156, 65, 380
156, 66, 510
156, 67, 525
156, 68, 525
156, 69, 510
156, 70, 620
156, 71, 500
156, 72, 515
156, 73, 455
156, 74, 470
156, 75, 435
156, 76, 405
156, 77, 295
156, 78, 305
156, 79, 330
156, 80, 355
156, 81, 460
156, 82, 440
156, 83, 420
156, 84, 410
156, 85, 360
156, 86, 380
156, 87, 380
156, 88, 415
156, 89, 380
156, 90, 345
156, 91, 410
156, 92, 525
156, 93, 505
156, 94, 460
156, 95, 495
156, 96, 390
156, 97, 200
156, 98, 325
156, 99, 330
156, 100, 335
156, 101, 215
156, 102, 235
156, 103, 235
156, 104, 520
156, 105, 510
156, 106, 320
156, 107, 300
156, 108, 295
156, 109, 285
156, 110, 340
156, 111, 435
156, 112, 425
156, 113, 405
156, 114, 405
156, 115, 385
156, 116, 540
156, 117, 385
156, 118, 470
156, 119, 330
156, 120, 555
156, 121, 515
156, 122, 240
156, 123, 235
156, 124, 255
156, 125, 370
156, 126, 250
156, 127, 265
156, 128, 285
156, 129, 265
156, 130, 620
156, 131, 395
156, 132, 295
156, 133, 225
156, 134, 210
156, 135, 480
156, 136, 490
156, 137, 520
156, 138, 280
156, 139, 285
156, 140, 275
156, 141, 270
156, 142, 260
156, 143, 280
156, 144, 285
156, 145, 450
156, 146, 410
156, 147, 365
156, 148, 350
156, 149, 95
156, 150, 325
156, 151, 510
156, 152, 385
156, 153, 625
156, 154, 345
156, 155, 550
156, 157, 350
156, 158, 285
156, 159, 280
156, 160, 275
156, 161, 230
156, 162, 215
156, 163, 215
156, 164, 215
156, 165, 190
156, 166, 125
156, 167, 70
156, 168, 425
156, 169, 585
156, 170, 350
156, 171, 85
156, 172, 155
156, 173, 340
156, 174, 285
156, 175, 285
156, 176, 275
156, 177, 230
156, 178, 70
156, 179, 270
156, 180, 255
156, 181, 330
156, 182, 295
156, 183, 280
156, 184, 260
156, 185, 645
156, 186, 105
156, 187, 155
156, 188, 435
156, 189, 415
156, 190, 515
156, 191, 520
157, 1, 250
157, 2, 255
157, 3, 250
157, 4, 240
157, 5, 395
157, 6, 445
157, 7, 445
157, 8, 405
157, 9, 540
157, 10, 565
157, 11, 560
157, 12, 360
157, 13, 490
157, 14, 495
157, 15, 405
157, 16, 460
157, 17, 440
157, 18, 350
157, 19, 415
157, 20, 415
157, 21, 520
157, 22, 460
157, 23, 500
157, 24, 525
157, 25, 450
157, 26, 380
157, 27, 385
157, 28, 375
157, 29, 385
157, 30, 365
157, 31, 520
157, 32, 550
157, 33, 495
157, 34, 505
157, 35, 495
157, 36, 470
157, 37, 460
157, 38, 415
157, 39, 375
157, 40, 450
157, 41, 520
157, 42, 385
157, 43, 295
157, 44, 315
157, 45, 335
157, 46, 360
157, 47, 375
157, 48, 425
157, 49, 405
157, 50, 490
157, 51, 425
157, 52, 435
157, 53, 400
157, 54, 490
157, 55, 450
157, 56, 510
157, 57, 425
157, 58, 505
157, 59, 470
157, 60, 460
157, 61, 445
157, 62, 425
157, 63, 415
157, 64, 395
157, 65, 380
157, 66, 490
157, 67, 505
157, 68, 500
157, 69, 495
157, 70, 585
157, 71, 475
157, 72, 500
157, 73, 450
157, 74, 465
157, 75, 430
157, 76, 400
157, 77, 295
157, 78, 305
157, 79, 325
157, 80, 350
157, 81, 450
157, 82, 435
157, 83, 430
157, 84, 415
157, 85, 355
157, 86, 375
157, 87, 370
157, 88, 405
157, 89, 370
157, 90, 340
157, 91, 415
157, 92, 510
157, 93, 495
157, 94, 450
157, 95, 485
157, 96, 380
157, 97, 210
157, 98, 330
157, 99, 330
157, 100, 340
157, 101, 210
157, 102, 230
157, 103, 230
157, 104, 505
157, 105, 495
157, 106, 320
157, 107, 305
157, 108, 300
157, 109, 285
157, 110, 335
157, 111, 430
157, 112, 420
157, 113, 400
157, 114, 405
157, 115, 380
157, 116, 515
157, 117, 380
157, 118, 460
157, 119, 330
157, 120, 535
157, 121, 500
157, 122, 235
157, 123, 230
157, 124, 250
157, 125, 365
157, 126, 245
157, 127, 265
157, 128, 285
157, 129, 265
157, 130, 550
157, 131, 385
157, 132, 300
157, 133, 235
157, 134, 220
157, 135, 445
157, 136, 470
157, 137, 480
157, 138, 285
157, 139, 290
157, 140, 285
157, 141, 275
157, 142, 265
157, 143, 285
157, 144, 290
157, 145, 440
157, 146, 405
157, 147, 370
157, 148, 350
157, 149, 100
157, 150, 330
157, 151, 475
157, 152, 385
157, 153, 590
157, 154, 340
157, 155, 520
157, 156, 350
157, 158, 255
157, 159, 255
157, 160, 255
157, 161, 245
157, 162, 190
157, 163, 200
157, 164, 200
157, 165, 185
157, 166, 140
157, 167, 70
157, 168, 425
157, 169, 550
157, 170, 345
157, 171, 95
157, 172, 165
157, 173, 535
157, 174, 260
157, 175, 260
157, 176, 260
157, 177, 245
157, 178, 75
157, 179, 270
157, 180, 255
157, 181, 330
157, 182, 295
157, 183, 285
157, 184, 265
157, 185, 545
157, 186, 125
157, 187, 170
157, 188, 430
157, 189, 415
157, 190, 500
157, 191, 500
158, 1, 260
158, 2, 265
158, 3, 255
158, 4, 235
158, 5, 275
158, 6, 395
158, 7, 405
158, 8, 340
158, 9, 395
158, 10, 440
158, 11, 470
158, 12, 340
158, 13, 450
158, 14, 460
158, 15, 385
158, 16, 430
158, 17, 420
158, 18, 340
158, 19, 395
158, 20, 395
158, 21, 485
158, 22, 420
158, 23, 440
158, 24, 410
158, 25, 395
158, 26, 340
158, 27, 345
158, 28, 330
158, 29, 340
158, 30, 345
158, 31, 395
158, 32, 480
158, 33, 445
158, 34, 465
158, 35, 470
158, 36, 445
158, 37, 440
158, 38, 400
158, 39, 365
158, 40, 430
158, 41, 480
158, 42, 345
158, 43, 295
158, 44, 310
158, 45, 325
158, 46, 345
158, 47, 360
158, 48, 385
158, 49, 320
158, 50, 440
158, 51, 395
158, 52, 390
158, 53, 330
158, 54, 440
158, 55, 415
158, 56, 470
158, 57, 410
158, 58, 460
158, 59, 450
158, 60, 440
158, 61, 430
158, 62, 410
158, 63, 400
158, 64, 385
158, 65, 370
158, 66, 440
158, 67, 455
158, 68, 460
158, 69, 450
158, 70, 520
158, 71, 430
158, 72, 460
158, 73, 425
158, 74, 440
158, 75, 415
158, 76, 385
158, 77, 245
158, 78, 255
158, 79, 275
158, 80, 315
158, 81, 425
158, 82, 410
158, 83, 405
158, 84, 390
158, 85, 340
158, 86, 360
158, 87, 330
158, 88, 380
158, 89, 345
158, 90, 305
158, 91, 390
158, 92, 470
158, 93, 465
158, 94, 425
158, 95, 455
158, 96, 355
158, 97, 215
158, 98, 320
158, 99, 325
158, 100, 330
158, 101, 205
158, 102, 225
158, 103, 225
158, 104, 475
158, 105, 465
158, 106, 315
158, 107, 300
158, 108, 295
158, 109, 285
158, 110, 300
158, 111, 405
158, 112, 400
158, 113, 385
158, 114, 390
158, 115, 340
158, 116, 460
158, 117, 340
158, 118, 440
158, 119, 320
158, 120, 485
158, 121, 465
158, 122, 235
158, 123, 225
158, 124, 250
158, 125, 350
158, 126, 240
158, 127, 220
158, 128, 235
158, 129, 225
158, 130, 440
158, 131, 345
158, 132, 290
158, 133, 235
158, 134, 220
158, 135, 385
158, 136, 420
158, 137, 385
158, 138, 275
158, 139, 285
158, 140, 275
158, 141, 265
158, 142, 265
158, 143, 280
158, 144, 285
158, 145, 420
158, 146, 390
158, 147, 360
158, 148, 340
158, 149, 95
158, 150, 305
158, 151, 365
158, 152, 370
158, 153, 525
158, 154, 310
158, 155, 415
158, 156, 285
158, 157, 255
158, 159, 275
158, 160, 265
158, 161, 240
158, 162, 240
158, 163, 185
158, 164, 195
158, 165, 180
158, 166, 130
158, 167, 115
158, 168, 400
158, 169, 480
158, 170, 335
158, 171, 90
158, 172, 175
158, 173, 255
158, 174, 415
158, 175, 270
158, 176, 270
158, 177, 240
158, 178, 105
158, 179, 270
158, 180, 255
158, 181, 325
158, 182, 295
158, 183, 285
158, 184, 260
158, 185, 430
158, 186, 120
158, 187, 175
158, 188, 415
158, 189, 400
158, 190, 460
158, 191, 460
159, 1, 260
159, 2, 265
159, 3, 255
159, 4, 220
159, 5, 275
159, 6, 280
159, 7, 305
159, 8, 320
159, 9, 370
159, 10, 400
159, 11, 440
159, 12, 330
159, 13, 435
159, 14, 445
159, 15, 375
159, 16, 420
159, 17, 405
159, 18, 335
159, 19, 385
159, 20, 385
159, 21, 465
159, 22, 410
159, 23, 415
159, 24, 390
159, 25, 280
159, 26, 335
159, 27, 340
159, 28, 315
159, 29, 325
159, 30, 255
159, 31, 370
159, 32, 455
159, 33, 425
159, 34, 455
159, 35, 455
159, 36, 435
159, 37, 430
159, 38, 395
159, 39, 360
159, 40, 425
159, 41, 465
159, 42, 340
159, 43, 290
159, 44, 305
159, 45, 320
159, 46, 340
159, 47, 355
159, 48, 280
159, 49, 310
159, 50, 360
159, 51, 390
159, 52, 385
159, 53, 315
159, 54, 385
159, 55, 400
159, 56, 455
159, 57, 405
159, 58, 450
159, 59, 440
159, 60, 435
159, 61, 420
159, 62, 405
159, 63, 400
159, 64, 380
159, 65, 370
159, 66, 385
159, 67, 440
159, 68, 440
159, 69, 435
159, 70, 495
159, 71, 420
159, 72, 445
159, 73, 415
159, 74, 430
159, 75, 410
159, 76, 385
159, 77, 230
159, 78, 245
159, 79, 265
159, 80, 300
159, 81, 415
159, 82, 400
159, 83, 375
159, 84, 330
159, 85, 315
159, 86, 335
159, 87, 315
159, 88, 360
159, 89, 335
159, 90, 295
159, 91, 380
159, 92, 455
159, 93, 450
159, 94, 415
159, 95, 445
159, 96, 345
159, 97, 215
159, 98, 315
159, 99, 320
159, 100, 325
159, 101, 200
159, 102, 225
159, 103, 225
159, 104, 460
159, 105, 455
159, 106, 310
159, 107, 295
159, 108, 290
159, 109, 280
159, 110, 285
159, 111, 430
159, 112, 390
159, 113, 375
159, 114, 380
159, 115, 325
159, 116, 445
159, 117, 330
159, 118, 430
159, 119, 315
159, 120, 465
159, 121, 450
159, 122, 230
159, 123, 225
159, 124, 245
159, 125, 305
159, 126, 235
159, 127, 210
159, 128, 220
159, 129, 210
159, 130, 415
159, 131, 335
159, 132, 280
159, 133, 235
159, 134, 220
159, 135, 370
159, 136, 400
159, 137, 365
159, 138, 270
159, 139, 280
159, 140, 275
159, 141, 265
159, 142, 260
159, 143, 275
159, 144, 285
159, 145, 410
159, 146, 385
159, 147, 355
159, 148, 340
159, 149, 90
159, 150, 300
159, 151, 335
159, 152, 370
159, 153, 505
159, 154, 295
159, 155, 400
159, 156, 280
159, 157, 255
159, 158, 275
159, 160, 260
159, 161, 230
159, 162, 240
159, 163, 210
159, 164, 185
159, 165, 175
159, 166, 125
159, 167, 110
159, 168, 395
159, 169, 455
159, 170, 335
159, 171, 100
159, 172, 180
159, 173, 255
159, 174, 280
159, 175, 865
159, 176, 265
159, 177, 230
159, 178, 110
159, 179, 270
159, 180, 255
159, 181, 325
159, 182, 295
159, 183, 280
159, 184, 260
159, 185, 380
159, 186, 125
159, 187, 180
159, 188, 410
159, 189, 395
159, 190, 445
159, 191, 445
160, 1, 265
160, 2, 270
160, 3, 255
160, 4, 240
160, 5, 255
160, 6, 270
160, 7, 300
160, 8, 310
160, 9, 330
160, 10, 380
160, 11, 415
160, 12, 320
160, 13, 415
160, 14, 430
160, 15, 365
160, 16, 405
160, 17, 395
160, 18, 330
160, 19, 375
160, 20, 380
160, 21, 450
160, 22, 395
160, 23, 395
160, 24, 365
160, 25, 275
160, 26, 345
160, 27, 355
160, 28, 330
160, 29, 345
160, 30, 245
160, 31, 355
160, 32, 430
160, 33, 410
160, 34, 440
160, 35, 445
160, 36, 425
160, 37, 420
160, 38, 385
160, 39, 350
160, 40, 410
160, 41, 450
160, 42, 355
160, 43, 290
160, 44, 305
160, 45, 320
160, 46, 340
160, 47, 350
160, 48, 275
160, 49, 300
160, 50, 365
160, 51, 410
160, 52, 405
160, 53, 335
160, 54, 375
160, 55, 390
160, 56, 440
160, 57, 395
160, 58, 435
160, 59, 430
160, 60, 425
160, 61, 415
160, 62, 400
160, 63, 395
160, 64, 375
160, 65, 365
160, 66, 375
160, 67, 420
160, 68, 425
160, 69, 420
160, 70, 475
160, 71, 400
160, 72, 430
160, 73, 400
160, 74, 420
160, 75, 395
160, 76, 375
160, 77, 235
160, 78, 245
160, 79, 265
160, 80, 315
160, 81, 400
160, 82, 395
160, 83, 330
160, 84, 310
160, 85, 325
160, 86, 350
160, 87, 335
160, 88, 380
160, 89, 345
160, 90, 300
160, 91, 380
160, 92, 440
160, 93, 440
160, 94, 400
160, 95, 420
160, 96, 335
160, 97, 215
160, 98, 310
160, 99, 315
160, 100, 320
160, 101, 200
160, 102, 220
160, 103, 220
160, 104, 445
160, 105, 440
160, 106, 305
160, 107, 295
160, 108, 290
160, 109, 280
160, 110, 300
160, 111, 420
160, 112, 380
160, 113, 370
160, 114, 365
160, 115, 345
160, 116, 425
160, 117, 340
160, 118, 420
160, 119, 315
160, 120, 450
160, 121, 435
160, 122, 225
160, 123, 220
160, 124, 245
160, 125, 320
160, 126, 235
160, 127, 210
160, 128, 225
160, 129, 210
160, 130, 385
160, 131, 330
160, 132, 275
160, 133, 235
160, 134, 220
160, 135, 355
160, 136, 385
160, 137, 350
160, 138, 270
160, 139, 280
160, 140, 270
160, 141, 265
160, 142, 260
160, 143, 270
160, 144, 280
160, 145, 400
160, 146, 375
160, 147, 350
160, 148, 335
160, 149, 100
160, 150, 295
160, 151, 325
160, 152, 360
160, 153, 480
160, 154, 300
160, 155, 415
160, 156, 275
160, 157, 255
160, 158, 265
160, 159, 260
160, 161, 215
160, 162, 230
160, 163, 230
160, 164, 200
160, 165, 165
160, 166, 115
160, 167, 120
160, 168, 390
160, 169, 430
160, 170, 330
160, 171, 140
160, 172, 185
160, 173, 260
160, 174, 260
160, 175, 275
160, 176, 510
160, 177, 215
160, 178, 105
160, 179, 270
160, 180, 260
160, 181, 320
160, 182, 295
160, 183, 280
160, 184, 260
160, 185, 365
160, 186, 150
160, 187, 185
160, 188, 405
160, 189, 395
160, 190, 430
160, 191, 430
161, 1, 280
161, 2, 295
161, 3, 255
161, 4, 290
161, 5, 285
161, 6, 265
161, 7, 310
161, 8, 285
161, 9, 285
161, 10, 350
161, 11, 385
161, 12, 310
161, 13, 400
161, 14, 410
161, 15, 350
161, 16, 390
161, 17, 380
161, 18, 320
161, 19, 365
161, 20, 365
161, 21, 430
161, 22, 375
161, 23, 375
161, 24, 340
161, 25, 270
161, 26, 315
161, 27, 315
161, 28, 345
161, 29, 355
161, 30, 255
161, 31, 325
161, 32, 405
161, 33, 385
161, 34, 425
161, 35, 430
161, 36, 410
161, 37, 405
161, 38, 375
161, 39, 345
161, 40, 395
161, 41, 430
161, 42, 310
161, 43, 290
161, 44, 305
161, 45, 315
161, 46, 335
161, 47, 345
161, 48, 270
161, 49, 295
161, 50, 345
161, 51, 360
161, 52, 345
161, 53, 335
161, 54, 355
161, 55, 345
161, 56, 420
161, 57, 380
161, 58, 415
161, 59, 420
161, 60, 410
161, 61, 405
161, 62, 390
161, 63, 385
161, 64, 370
161, 65, 360
161, 66, 355
161, 67, 400
161, 68, 405
161, 69, 395
161, 70, 445
161, 71, 380
161, 72, 410
161, 73, 385
161, 74, 405
161, 75, 385
161, 76, 365
161, 77, 240
161, 78, 250
161, 79, 270
161, 80, 280
161, 81, 385
161, 82, 380
161, 83, 330
161, 84, 310
161, 85, 290
161, 86, 315
161, 87, 340
161, 88, 375
161, 89, 345
161, 90, 305
161, 91, 340
161, 92, 420
161, 93, 425
161, 94, 385
161, 95, 410
161, 96, 320
161, 97, 215
161, 98, 305
161, 99, 305
161, 100, 310
161, 101, 200
161, 102, 225
161, 103, 225
161, 104, 430
161, 105, 420
161, 106, 305
161, 107, 290
161, 108, 285
161, 109, 275
161, 110, 305
161, 111, 390
161, 112, 370
161, 113, 360
161, 114, 355
161, 115, 345
161, 116, 395
161, 117, 290
161, 118, 405
161, 119, 310
161, 120, 425
161, 121, 415
161, 122, 225
161, 123, 225
161, 124, 255
161, 125, 330
161, 126, 245
161, 127, 200
161, 128, 225
161, 129, 200
161, 130, 355
161, 131, 310
161, 132, 270
161, 133, 230
161, 134, 220
161, 135, 330
161, 136, 360
161, 137, 325
161, 138, 260
161, 139, 275
161, 140, 265
161, 141, 260
161, 142, 255
161, 143, 265
161, 144, 275
161, 145, 390
161, 146, 365
161, 147, 340
161, 148, 330
161, 149, 130
161, 150, 280
161, 151, 300
161, 152, 350
161, 153, 455
161, 154, 295
161, 155, 395
161, 156, 230
161, 157, 245
161, 158, 240
161, 159, 230
161, 160, 215
161, 162, 245
161, 163, 245
161, 164, 240
161, 165, 165
161, 166, 110
161, 167, 110
161, 168, 375
161, 169, 405
161, 170, 330
161, 171, 145
161, 172, 185
161, 173, 245
161, 174, 240
161, 175, 235
161, 176, 205
161, 177, 65
161, 178, 100
161, 179, 270
161, 180, 260
